"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @peterilyas2: #KhalistanReferendum voting continues in #Canada's #Brampton. London and #Italy's city #Brescia record is at stake. Now #T…",FALSE,0,NA,2022-09-19 11:57:56,FALSE,NA,"1571830949607882753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brahmanACriminl",52,TRUE,FALSE,NA,NA
"SP holds massive protest against BJP’s ‘misgovernance’ in UP

Watch full video here: https://t.co/V4xbTRAqUN… https://t.co/gp9aEvMzIF",FALSE,1,NA,2022-09-19 11:57:36,TRUE,NA,"1571830868637011970",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheFederal_in",0,FALSE,FALSE,NA,NA
"RT @MANJULtoons: Spot the #HirenJoshi/#BJP spokesperson... https://t.co/5QWXrDLazR",FALSE,0,NA,2022-09-19 11:57:28,FALSE,NA,"1571830834440830976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","usanghvi55",177,TRUE,FALSE,NA,NA
"RT @Sidhi369: Nethravathi exp 16346 
How to use this.
#NarendraModi #IndianRailways #BJP #AswiniVaishnav #Congress #Communist #HumanRights…",FALSE,0,NA,2022-09-19 11:57:22,FALSE,NA,"1571830808918503424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hitaish68611319",7,TRUE,FALSE,NA,NA
"SP holds massive protest against BJP’s ‘misgovernance’ in UP

Watch full video here: https://t.co/FqVQlbSA71… https://t.co/s88p1EI45p",FALSE,3,NA,2022-09-19 11:56:48,TRUE,NA,"1571830666467356673",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PTTVEnglish",1,FALSE,FALSE,NA,NA
"RT @sikhsikhsikh61: Thousands of #Sikhs voted for a free state #Khalistan and thousands of Sikhs are waiting to vote for #KhalistanReferend…",FALSE,0,NA,2022-09-19 11:56:34,FALSE,NA,"1571830608460152843",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harjind66859698",58,TRUE,FALSE,NA,NA
"RT @M_A_Thakur: When people of #Kashmir warned the world about radical #Hindutva fascism, it included the warning that they're erasing our…",FALSE,0,NA,2022-09-19 11:56:34,FALSE,NA,"1571830607994298368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hashtagbasheer",38,TRUE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:56:28,FALSE,NA,"1571830580521713666",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Muza09",122,TRUE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:56:23,FALSE,NA,"1571830559793418240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MK2azi",122,TRUE,FALSE,NA,NA
"RT @SMAnwarHussain2: All regional &amp; national leaders with a genuine desire to defeat #BJP by 2024 should get sometime to participate in #Ra…",FALSE,0,NA,2022-09-19 11:56:03,FALSE,NA,"1571830475001597954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShadabA57202547",3,TRUE,FALSE,NA,NA
"RT @M_A_Thakur: When people of #Kashmir warned the world about radical #Hindutva fascism, it included the warning that they're erasing our…",FALSE,0,NA,2022-09-19 11:55:47,FALSE,NA,"1571830410757160960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raja_Saad_",38,TRUE,FALSE,NA,NA
"RT @MANJULtoons: Spot the #HirenJoshi/#BJP spokesperson... https://t.co/5QWXrDLazR",FALSE,0,NA,2022-09-19 11:55:30,FALSE,NA,"1571830339764654080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bard_ass_guy",177,TRUE,FALSE,NA,NA
"RT @peterilyas2: Riots continue in #England city #Leicester. #Hindutva extremists shouting ‘#JaiSriRam’ and attacking innocent #Muslims on…",FALSE,0,NA,2022-09-19 11:55:14,FALSE,NA,"1571830269660860416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abaid41395102",9,TRUE,FALSE,NA,NA
"RT @TimesNow: #TMCBlocksProbe

#WestBengal Assembly passes resolution against 'excess use of central investigation agencies'; 'judiciary ne…",FALSE,0,NA,2022-09-19 11:55:09,FALSE,NA,"1571830250996105217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RichikSarkar1",2,TRUE,FALSE,NA,NA
"RT @M_A_Thakur: When people of #Kashmir warned the world about radical #Hindutva fascism, it included the warning that they're erasing our…",FALSE,0,NA,2022-09-19 11:54:59,FALSE,NA,"1571830207983525888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daqowaisi",38,TRUE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:54:58,FALSE,NA,"1571830203302965258",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","reachxdias",122,TRUE,FALSE,NA,NA
"RT @M_A_Thakur: When people of #Kashmir warned the world about radical #Hindutva fascism, it included the warning that they're erasing our…",FALSE,0,NA,2022-09-19 11:54:36,FALSE,NA,"1571830110575071232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the_Hashemites1",38,TRUE,FALSE,NA,NA
"Operation Lotus: Bhagwant Mann to seek vote of confidence, calls Spl Session of Punjab Vidhan Sabha on Sept 22… https://t.co/FbunMxTRSG",FALSE,0,NA,2022-09-19 11:54:29,TRUE,NA,"1571830083383623682",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yespunjab",0,FALSE,FALSE,NA,NA
"RT @M_A_Thakur: When people of #Kashmir warned the world about radical #Hindutva fascism, it included the warning that they're erasing our…",FALSE,0,NA,2022-09-19 11:54:20,FALSE,NA,"1571830042665025538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FreeKashmer",38,TRUE,FALSE,NA,NA
"In #Delhi, #BJP loyalists won't apply for #electricity #subsidy opt-in from October.
Right?",FALSE,1,NA,2022-09-19 11:53:54,FALSE,NA,"1571829933680529408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","junglijalebi",0,FALSE,FALSE,NA,NA
"-health of the people is a top priority to the Modi-led government.    

#SwasthyaSeSamriddhi #MauvinGodinho… https://t.co/DcEpbw3Rzm",FALSE,1,"MauvinGodinho",2022-09-19 11:53:43,TRUE,"1571829885982875648","1571829891011866624","780631631283359744","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MauvinGodinho",0,FALSE,FALSE,NA,NA
"RT @SAsiaSolidarity: This is the poison which the #Hindutva network incl #BJP #VHP and HSS are spreading in the UK. A sizeable number who m…",FALSE,0,NA,2022-09-19 11:53:43,FALSE,NA,"1571829888386207744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cpimlpkc",50,TRUE,FALSE,NA,NA
"The complaints have come from none other than Prime Minister Narendra Modi and Union Home Minister Amit Shah, while… https://t.co/oqGXzcsTxc",FALSE,0,NA,2022-09-19 11:53:27,TRUE,NA,"1571829824301436928",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","munsifdigital",0,FALSE,FALSE,NA,NA
"Hindutva is a Racist Ideology &amp; is being presented as a benevolent movement despite ample evidence to the contrary.… https://t.co/8EIxcNezLy",FALSE,2,NA,2022-09-19 11:53:05,TRUE,NA,"1571829729258250241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MuhammedkhanF",0,FALSE,FALSE,NA,NA
"@AskAnshul Photo Poser it's a part of #BJP",FALSE,0,"AskAnshul",2022-09-19 11:53:03,FALSE,"1571603213132115968","1571829722341933056","318673863","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saikiranraoj",0,FALSE,FALSE,NA,NA
"RT @indianposten: @Ahimsa1616 @Hisamud47588796 @parl1026 @Sudhirshakyainc @RajivSi45818862 @RajeshS50119232 @Ramesh270549 @JitendraManoha6…",FALSE,0,NA,2022-09-19 11:52:47,FALSE,NA,"1571829654432157696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajaRajavira",8,TRUE,FALSE,NA,NA
"RT @MANJULtoons: Spot the #HirenJoshi/#BJP spokesperson... https://t.co/5QWXrDLazR",FALSE,0,NA,2022-09-19 11:52:21,FALSE,NA,"1571829546395275264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suri_anil",177,TRUE,FALSE,NA,NA
"RT @NEETAS11: Stage all set ……Former Chief Minister of #Punjab #AmarinderSingh along with his son #RaninderSingh and daughter Jai Inder Kau…",FALSE,0,NA,2022-09-19 11:52:19,FALSE,NA,"1571829538459648000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yuvakia_RioRosy",4,TRUE,FALSE,NA,NA
"AAP will prove majority in Punjab too, the BJP accused the party of buying MLAs
#AamAadmiParty #BJP #PunjabGovt… https://t.co/AGHZfEEcjX",FALSE,0,NA,2022-09-19 11:52:00,TRUE,NA,"1571829456976904192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sabnews24",0,FALSE,FALSE,NA,NA
"@ndtv in tamilnadu there is a temple for jaya lalitha #TamilNadu #YogiAdityanath #BJP",FALSE,0,"ndtv",2022-09-19 11:51:12,FALSE,"1571824320330235905","1571829254421356548","37034483","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TMLonT",0,FALSE,FALSE,NA,NA
"RT @indianposten: @Ahimsa1616 @Hisamud47588796 @parl1026 @Sudhirshakyainc @RajivSi45818862 @RajeshS50119232 @Ramesh270549 @JitendraManoha6…",FALSE,0,NA,2022-09-19 11:50:19,FALSE,NA,"1571829032957911043",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hisamuddink51",8,TRUE,FALSE,NA,NA
"RT @Vinodrao1: #INDvsAUS #nagpur #t20 tickets are open.

Please follow me for updates 

#PrimeMinister #HappyBdayModiji 
#BJP #Congress #in…",FALSE,0,NA,2022-09-19 11:50:06,FALSE,NA,"1571828977437913089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Manikanta2618",1,TRUE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:49:56,FALSE,NA,"1571828935708782592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","veerappavenkap1",122,TRUE,FALSE,NA,NA
"RT @indianposten: @Ahimsa1616 @Hisamud47588796 @parl1026 @Sudhirshakyainc @RajivSi45818862 @RajeshS50119232 @Ramesh270549 @JitendraManoha6…",FALSE,0,NA,2022-09-19 11:49:28,FALSE,NA,"1571828819027464192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Smile3560",8,TRUE,FALSE,NA,NA
"RT @indianposten: @Ahimsa1616 @Hisamud47588796 @parl1026 @Sudhirshakyainc @RajivSi45818862 @RajeshS50119232 @Ramesh270549 @JitendraManoha6…",FALSE,0,NA,2022-09-19 11:48:53,FALSE,NA,"1571828672927248385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SureshKambale18",8,TRUE,FALSE,NA,NA
"What made @BhagwantMann to deplane at Frankfurt ? No official version so far though other stories are floating. To… https://t.co/tTGrWAs8os",FALSE,0,NA,2022-09-19 11:48:37,TRUE,NA,"1571828606665650178",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SSChannyBJP1",0,FALSE,FALSE,NA,NA
"RT @deepakadivasi00: #Modi ji did not attend funeral and send Droupadi Murmu why? We tribal fought for #Independence against Brithis rule a…",FALSE,0,NA,2022-09-19 11:48:25,FALSE,NA,"1571828555121582080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BinitaBhil",1,TRUE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:47:01,FALSE,NA,"1571828203899211776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ATamariya",122,TRUE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:47:00,FALSE,NA,"1571828198970912769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KalpanaWilson",122,TRUE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:46:55,FALSE,NA,"1571828180188811264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scholarfreak",122,TRUE,FALSE,NA,NA
"RT @TimesNow: #TMCBlocksProbe

#WestBengal Assembly passes resolution against 'excess use of central investigation agencies'; 'judiciary ne…",FALSE,0,NA,2022-09-19 11:46:26,FALSE,NA,"1571828057710956546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ravi_RawatRL",2,TRUE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:45:52,FALSE,NA,"1571827915687604224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SyedMoinuddin06",122,TRUE,FALSE,NA,NA
"RT @M_A_Thakur: When people of #Kashmir warned the world about radical #Hindutva fascism, it included the warning that they're erasing our…",FALSE,0,NA,2022-09-19 11:45:45,FALSE,NA,"1571827885362610177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Drqrskashmir",38,TRUE,FALSE,NA,NA
"RT @M_A_Thakur: When people of #Kashmir warned the world about radical #Hindutva fascism, it included the warning that they're erasing our…",FALSE,0,NA,2022-09-19 11:45:42,FALSE,NA,"1571827873782321153",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shahsuhailanjum",38,TRUE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:45:17,FALSE,NA,"1571827765824864263",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaddyElliot",122,TRUE,FALSE,NA,NA
"#Punjab Chief Minister #BhagwantMann on Monday called a special session of the state Assembly on September 22 to se… https://t.co/cfxb6GVrMg",FALSE,6,NA,2022-09-19 11:45:09,TRUE,NA,"1571827734455648256",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","DeccanHerald",0,FALSE,FALSE,NA,NA
"RT @harryrandhawa32: All hidden moles and garbage of #Congress are moving to #BJP. 

Am 80 year old turncoat @capt_amarinder who is scared…",FALSE,0,NA,2022-09-19 11:45:09,FALSE,NA,"1571827733642227712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SpartanHominine",1,TRUE,FALSE,NA,NA
"RT @news18dotcom: Days after #AamAadmiParty (AAP) alleged that the #BJP offered money to its MLAs to topple #Punjab government, CM #Bhagwan…",FALSE,0,NA,2022-09-19 11:45:05,FALSE,NA,"1571827716277805056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raghuynt",3,TRUE,FALSE,NA,NA
"#TMCBlocksProbe

#WestBengal Assembly passes resolution against 'excess use of central investigation agencies'; 'ju… https://t.co/yQ1vzxAgYy",FALSE,25,NA,2022-09-19 11:44:34,TRUE,NA,"1571827588246675456",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","TimesNow",2,FALSE,FALSE,NA,NA
"RT @TDeterrence: #HindutvaTerror poses a global threat ignited by #RSS &amp; #BJP under .@narendramodi a mass murderer &amp; a #terrorist

.@WhiteH…",FALSE,0,NA,2022-09-19 11:44:20,FALSE,NA,"1571827527890386944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shahid_anaya",2,TRUE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:44:19,FALSE,NA,"1571827523335639040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pamelaphilipose",122,TRUE,FALSE,NA,NA
"RT @indianposten: @Ahimsa1616 @Hisamud47588796 @parl1026 @Sudhirshakyainc @RajivSi45818862 @RajeshS50119232 @Ramesh270549 @JitendraManoha6…",FALSE,0,NA,2022-09-19 11:44:18,FALSE,NA,"1571827521548865537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VinodKu51806624",8,TRUE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:44:14,FALSE,NA,"1571827502049288193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrinpinshar",122,TRUE,FALSE,NA,NA
"RT @RKRadhakrishn: I'm #Modiji's #BJP, there's no space for anyone who apologises. They brazen out everything. @INCIndia has to file a poli…",FALSE,0,NA,2022-09-19 11:43:25,FALSE,NA,"1571827296285372419",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mr_RAK20",66,TRUE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:42:39,FALSE,NA,"1571827104815128577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emesskae",122,TRUE,FALSE,NA,NA
"RT @M_A_Thakur: When people of #Kashmir warned the world about radical #Hindutva fascism, it included the warning that they're erasing our…",FALSE,0,NA,2022-09-19 11:42:35,FALSE,NA,"1571827089124298753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hushn66",38,TRUE,FALSE,NA,NA
"RT @MansoorKhanINC: Ongoing harassment of @DKShivakumar is completely political. Cooked up to distract him from his public duties and the #…",FALSE,0,NA,2022-09-19 11:42:25,FALSE,NA,"1571827044681682952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hanesh_Tnr",3,TRUE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:42:02,FALSE,NA,"1571826947818246146",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kmadhuresh",122,TRUE,FALSE,NA,NA
"RT @AITCSanghamitra: When #BJP says don't drag @narendramodi ji's mother or his wife, they are not a part of politics, will @BJP4India &amp; @B…",FALSE,0,NA,2022-09-19 11:41:33,FALSE,NA,"1571826826443628546",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jghosh2ster",24,TRUE,FALSE,NA,NA
"RT @TimesNow: #TMCBlocksProbe

""No resolution against corrupt leaders in the ranks of TMC, but attempts made to block investigative agencie…",FALSE,0,NA,2022-09-19 11:39:33,FALSE,NA,"1571826322686775296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NagrajChinnappa",7,TRUE,FALSE,NA,NA
"Ayodhya: Prabhakar Maurya says that he had taken a pledge to worship the one who builds #rammandir, builds temple o… https://t.co/jRw7XzeZWh",FALSE,0,NA,2022-09-19 11:39:06,TRUE,NA,"1571826210312957952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ChhabriaAshmita",0,FALSE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:38:20,FALSE,NA,"1571826019895758848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sonali_db",122,TRUE,FALSE,NA,NA
"Ongoing harassment of DK Shivakumar is completely political. Cooked up to distract him from his public duties and t… https://t.co/z6Qx7tTIqe",FALSE,0,NA,2022-09-19 11:38:18,TRUE,NA,"1571826010714415104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drshahidbakshi",0,FALSE,FALSE,NA,NA
"RT @peterilyas2: Riots continue in #England city #Leicester. #Hindutva extremists shouting ‘#JaiSriRam’ and attacking innocent #Muslims on…",FALSE,0,NA,2022-09-19 11:38:12,FALSE,NA,"1571825982704857088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FatimaMQazi",9,TRUE,FALSE,NA,NA
"RT @M_A_Thakur: When people of #Kashmir warned the world about radical #Hindutva fascism, it included the warning that they're erasing our…",FALSE,0,NA,2022-09-19 11:38:05,FALSE,NA,"1571825956276297731",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KashmiriBuff",38,TRUE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:37:46,FALSE,NA,"1571825873870884864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FreedomPasser",122,TRUE,FALSE,NA,NA
"RT @news18dotcom: Days after #AamAadmiParty (AAP) alleged that the #BJP offered money to its MLAs to topple #Punjab government, CM #Bhagwan…",FALSE,0,NA,2022-09-19 11:37:04,FALSE,NA,"1571825697622196227",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lokeshchandel",3,TRUE,FALSE,NA,NA
"#GujaratElections2022 #Gujarat #AAPGujarat #bjpgujarat #BJP Delhi CM is a pathological lier &amp; Punjab CM is a addict… https://t.co/OxeJjX1xAk",FALSE,0,NA,2022-09-19 11:36:36,TRUE,NA,"1571825583239331843",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vishu49",0,FALSE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:36:35,FALSE,NA,"1571825579015503873",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IndiaSolNW",122,TRUE,FALSE,NA,NA
"RT @SAsiaSolidarity: This is the poison which the #Hindutva network incl #BJP #VHP and HSS are spreading in the UK. A sizeable number who m…",FALSE,0,NA,2022-09-19 11:36:31,FALSE,NA,"1571825559054987264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CpimlPuducherry",50,TRUE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:36:29,FALSE,NA,"1571825553568661505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chris_A_W",122,TRUE,FALSE,NA,NA
"Even if Rahul Gandhi isn't Congress chief...: Chidambaram on party election, cites BJP consensus example… https://t.co/8KoPKy5G2S",FALSE,0,NA,2022-09-19 11:35:55,TRUE,NA,"1571825408982781952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pappuyadavji744",0,FALSE,FALSE,NA,NA
"RT @M_A_Thakur: When people of #Kashmir warned the world about radical #Hindutva fascism, it included the warning that they're erasing our…",FALSE,0,NA,2022-09-19 11:35:48,FALSE,NA,"1571825381459775489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jana_watan2",38,TRUE,FALSE,NA,NA
"RT @sikhsikhsikh61: Will Sikhs get a free state #Khalistan???

#KhalistanReferendum #khalistani #BJP #KhalistanZindabaad #Canada #Indian #B…",FALSE,0,NA,2022-09-19 11:35:29,FALSE,NA,"1571825302225190913",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Azad4Punjab",6,TRUE,FALSE,NA,NA
"“ Our religion under attack in Kashmir,” says Mehbooba Mufti | JK News T... https://t.co/hCtOcCg5Ks
#religion… https://t.co/eTRbNmW3X3",FALSE,1,NA,2022-09-19 11:35:15,TRUE,NA,"1571825241634250755",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jknewstoday",0,FALSE,FALSE,NA,NA
"Great news for #BJP. https://t.co/WbvZj9qwGR",FALSE,0,NA,2022-09-19 11:35:06,FALSE,NA,"1571825203491262465",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jasumati_patel",0,FALSE,FALSE,NA,NA
"RT @TimesNow: #TMCBlocksProbe

""No resolution against corrupt leaders in the ranks of TMC, but attempts made to block investigative agencie…",FALSE,0,NA,2022-09-19 11:34:59,FALSE,NA,"1571825177037799424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rajesh_dce",7,TRUE,FALSE,NA,NA
"RT @SAsiaSolidarity: #Leicester Emergency Protest for Peace and Unity Thurs 22 Sept 6pm. We must stand together to foil #BJP, #RSS plan to…",FALSE,0,NA,2022-09-19 11:34:58,FALSE,NA,"1571825171551457281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imrandawood15",122,TRUE,FALSE,NA,NA
"RT @mla_sudhakar: A humble tribute to the man who leads our nation from the front! Pradhan Sevak 🇮🇳🙏
@narendramodi 
#HappyBdayModiji #PMMod…",FALSE,0,NA,2022-09-19 11:34:55,FALSE,NA,"1571825158087921665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Asharan59066210",378,TRUE,FALSE,NA,NA
